"date","year","month","day","dyad","dyad_id","country","week"
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-27,"2002","01","27","Government of Colombia - FARC",623,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","AUC - Civilians",1077,"Colombia",4
2002-01-28,"2002","01","28","FARC - Civilians",1072,"Colombia",4
2002-01-28,"2002","01","28","Government of Colombia - ELN",624,"Colombia",4
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-29,"2002","01","29","Government of Colombia - FARC",623,"Colombia",5
2002-01-31,"2002","01","31","AUC - Civilians",1077,"Colombia",5
2002-01-31,"2002","01","31","AUC - Civilians",1077,"Colombia",5
2002-01-31,"2002","01","31","AUC - Civilians",1077,"Colombia",5
2002-01-31,"2002","01","31","Government of Colombia - ELN",624,"Colombia",5
2002-01-31,"2002","01","31","Government of Colombia - ELN",624,"Colombia",5
2002-01-31,"2002","01","31","Government of Colombia - ELN",624,"Colombia",5
2002-02-01,"2002","02","01","AUC - Civilians",1077,"Colombia",5
2002-02-01,"2002","02","01","AUC - Civilians",1077,"Colombia",5
2002-02-01,"2002","02","01","Government of Colombia - ELN",624,"Colombia",5
2002-02-01,"2002","02","01","Government of Colombia - ELN",624,"Colombia",5
2002-02-02,"2002","02","02","AUC - Civilians",1077,"Colombia",5
2002-02-02,"2002","02","02","AUC - Civilians",1077,"Colombia",5
2002-02-02,"2002","02","02","AUC - Civilians",1077,"Colombia",5
2002-02-02,"2002","02","02","AUC - Civilians",1077,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","FARC - Civilians",1072,"Colombia",5
2002-02-02,"2002","02","02","Government of Colombia - ELN",624,"Colombia",5
2002-02-02,"2002","02","02","Government of Colombia - FARC",623,"Colombia",5
2002-02-02,"2002","02","02","Government of Colombia - FARC",623,"Colombia",5
2002-02-03,"2002","02","03","AUC - Civilians",1077,"Colombia",5
2002-02-03,"2002","02","03","AUC - Civilians",1077,"Colombia",5
2002-02-03,"2002","02","03","AUC - Civilians",1077,"Colombia",5
2002-02-03,"2002","02","03","Government of Colombia - ELN",624,"Colombia",5
2002-02-04,"2002","02","04","Government of Colombia - ELN",624,"Colombia",5
2002-02-04,"2002","02","04","Government of Colombia - ELN",624,"Colombia",5
2002-02-05,"2002","02","05","AUC - Civilians",1077,"Colombia",6
2002-02-05,"2002","02","05","Government of Colombia - ELN",624,"Colombia",6
2002-02-06,"2002","02","06","AUC - Civilians",1077,"Colombia",6
2002-02-06,"2002","02","06","Government of Colombia - ELN",624,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-07,"2002","02","07","AUC - Civilians",1077,"Colombia",6
2002-02-08,"2002","02","08","Government of Colombia - ELN",624,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-09,"2002","02","09","Government of Colombia - FARC",623,"Colombia",6
2002-02-10,"2002","02","10","AUC - Civilians",1077,"Colombia",6
2002-02-10,"2002","02","10","Government of Colombia - ELN",624,"Colombia",6
2002-02-10,"2002","02","10","Government of Colombia - ELN",624,"Colombia",6
2002-02-10,"2002","02","10","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","FARC - Civilians",1072,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - ELN",624,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-11,"2002","02","11","Government of Colombia - FARC",623,"Colombia",6
2002-02-13,"2002","02","13","Government of Colombia - ELN",624,"Colombia",7
2002-02-14,"2002","02","14","Government of Colombia - ELN",624,"Colombia",7
2002-02-16,"2002","02","16","Bloque Central Bolívar - Civilians",14830,"Colombia",7
2002-02-16,"2002","02","16","Bloque Central Bolívar - Civilians",14830,"Colombia",7
2002-02-16,"2002","02","16","Bloque Central Bolívar - Civilians",14830,"Colombia",7
2002-02-16,"2002","02","16","Bloque Central Bolívar - Civilians",14830,"Colombia",7
2002-02-16,"2002","02","16","Government of Colombia - ELN",624,"Colombia",7
2002-02-16,"2002","02","16","Government of Colombia - ELN",624,"Colombia",7
2002-02-16,"2002","02","16","Government of Colombia - FARC",623,"Colombia",7
2002-02-16,"2002","02","16","Government of Colombia - FARC",623,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","AUC - FARC",5196,"Colombia",7
2002-02-17,"2002","02","17","Government of Colombia - ELN",624,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-18,"2002","02","18","AUC - FARC",5196,"Colombia",7
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","AUC - FARC",5196,"Colombia",8
2002-02-19,"2002","02","19","Government of Colombia - ELN",624,"Colombia",8
2002-02-19,"2002","02","19","Government of Colombia - ELN",624,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","AUC - FARC",5196,"Colombia",8
2002-02-20,"2002","02","20","Government of Colombia - ELN",624,"Colombia",8
2002-02-20,"2002","02","20","Government of Colombia - ELN",624,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","AUC - FARC",5196,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-21,"2002","02","21","Government of Colombia - FARC",623,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","AUC - FARC",5196,"Colombia",8
2002-02-22,"2002","02","22","Government of Colombia - ELN",624,"Colombia",8
2002-02-22,"2002","02","22","Government of Colombia - FARC",623,"Colombia",8
2002-02-22,"2002","02","22","Government of Colombia - FARC",623,"Colombia",8
2002-02-22,"2002","02","22","Government of Colombia - FARC",623,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","AUC - FARC",5196,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","FARC - Civilians",1072,"Colombia",8
2002-02-23,"2002","02","23","Government of Colombia - ELN",624,"Colombia",8
2002-02-23,"2002","02","23","Government of Colombia - ELN",624,"Colombia",8
2002-02-23,"2002","02","23","Government of Colombia - ELN",624,"Colombia",8
2002-02-23,"2002","02","23","Government of Colombia - FARC",623,"Colombia",8
2002-02-23,"2002","02","23","Government of Colombia - FARC",623,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","AUC - FARC",5196,"Colombia",8
2002-02-24,"2002","02","24","FARC - Civilians",1072,"Colombia",8
2002-02-24,"2002","02","24","FARC - Civilians",1072,"Colombia",8
2002-02-24,"2002","02","24","FARC - Civilians",1072,"Colombia",8
2002-02-24,"2002","02","24","FARC - Civilians",1072,"Colombia",8
2002-02-24,"2002","02","24","FARC - Civilians",1072,"Colombia",8
2002-02-24,"2002","02","24","Government of Colombia - ELN",624,"Colombia",8
2002-02-24,"2002","02","24","Government of Colombia - FARC",623,"Colombia",8
2002-02-24,"2002","02","24","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","AUC - FARC",5196,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - ELN",624,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - ELN",624,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - ELN",624,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-25,"2002","02","25","Government of Colombia - FARC",623,"Colombia",8
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","AUC - FARC",5196,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - ELN",624,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - ELN",624,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-26,"2002","02","26","Government of Colombia - FARC",623,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - ELN",624,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - ELN",624,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - ELN",624,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - FARC",623,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - FARC",623,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - FARC",623,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - FARC",623,"Colombia",9
2002-02-27,"2002","02","27","Government of Colombia - FARC",623,"Colombia",9
2002-02-28,"2002","02","28","Government of Colombia - FARC",623,"Colombia",9
2002-02-28,"2002","02","28","Government of Colombia - FARC",623,"Colombia",9
2002-02-28,"2002","02","28","Government of Colombia - FARC",623,"Colombia",9
2002-02-28,"2002","02","28","Government of Colombia - FARC",623,"Colombia",9
2002-02-28,"2002","02","28","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - ELN",624,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - ELN",624,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-01,"2002","03","01","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-02,"2002","03","02","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - ELN",624,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - ELN",624,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - ELN",624,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - ELN",624,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-03,"2002","03","03","Government of Colombia - FARC",623,"Colombia",9
2002-03-04,"2002","03","04","FARC - Civilians",1072,"Colombia",9
2002-03-04,"2002","03","04","Government of Colombia - FARC",623,"Colombia",9
2002-03-05,"2002","03","05","FARC - Civilians",1072,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - ELN",624,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - ELN",624,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - FARC",623,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - FARC",623,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - FARC",623,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - FARC",623,"Colombia",10
2002-03-05,"2002","03","05","Government of Colombia - FARC",623,"Colombia",10
2002-03-06,"2002","03","06","Government of Colombia - ELN",624,"Colombia",10
2002-03-06,"2002","03","06","Government of Colombia - ELN",624,"Colombia",10
2002-03-06,"2002","03","06","Government of Colombia - FARC",623,"Colombia",10
2002-03-06,"2002","03","06","Government of Colombia - FARC",623,"Colombia",10
2002-03-07,"2002","03","07","Government of Colombia - ELN",624,"Colombia",10
2002-03-07,"2002","03","07","Government of Colombia - ELN",624,"Colombia",10
2002-03-07,"2002","03","07","Government of Colombia - FARC",623,"Colombia",10
2002-03-08,"2002","03","08","FARC - Civilians",1072,"Colombia",10
2002-03-08,"2002","03","08","FARC - Civilians",1072,"Colombia",10
2002-03-09,"2002","03","09","AUC - Civilians",1077,"Colombia",10
2002-03-09,"2002","03","09","AUC - Civilians",1077,"Colombia",10
2002-03-09,"2002","03","09","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - ELN",624,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
2002-03-10,"2002","03","10","Government of Colombia - FARC",623,"Colombia",10
